time [s], adc1, current1, current1_filtered, filt, voltage,
3.70569,127,0.0603467,0.0511778,0.0542095,0.0246582,
3.70714,128,0.0739037,0.0532701,0.0527969,0.0239258,
3.7085,128,0.0789297,0.0575749,0.0537831,0.0231934,
3.70998,129,0.0808557,0.0631812,0.058096,0.0236816,
3.71151,127,0.0854375,0.0678466,0.0658282,0.0241699,
3.71319,127,0.102078,0.0751452,0.0685726,0.0246582,
3.71491,123,0.0828043,0.0847755,0.0775217,0.0246582,
3.71654,128,0.069038,0.0745232,0.0794265,0.0244141,
3.718,123,0.0795692,0.0732867,0.0748049,0.0241699,
3.71948,127,0.0867691,0.0745232,0.0739303,0.0246582,
3.72085,128,0.0867691,0.0763966,0.0748072,0.0251465,
3.72225,127,0.0999191,0.0802112,0.0769269,0.0224609,
3.72366,128,0.109437,0.0828043,0.0806377,0.0234375,
3.72499,127,0.0915087,0.0821523,0.0821244,0.0236816,
3.72637,127,0.0649119,0.0763966,0.0805736,0.0239258,
3.7278,128,0.0720603,0.0757696,0.0781007,0.0249023,
3.72915,128,0.0854375,0.0802112,0.0782305,0.026123,
3.7305,128,0.0867691,0.0828043,0.0808424,0.0246582,
3.73185,128,0.0782927,0.0815028,0.0820126,0.0246582,
3.73323,128,0.0660783,0.0782927,0.0803662,0.0251465,
3.73476,128,0.0581242,0.0739037,0.0782339,0.0253906,
3.73626,129,0.0564836,0.0739037,0.0744886,0.0251465,
3.73765,128,0.0548656,0.057028,0.0673733,0.0249023,
3.73904,123,0.0564836,0.0564836,0.0608131,0.0251465,
3.74042,128,0.0532701,0.0564836,0.0579932,0.0249023,
3.74183,131,0.0575749,0.0559418,0.056923,0.0251465,
3.74349,129,0.057028,0.0564836,0.0565381,0.0251465,
3.74519,127,0.0224397,0.0548656,0.0561053,0.026123,
3.74668,128,0.0116259,0.0522189,0.0546684,0.0258789,
3.74819,128,0.0105853,0.0376536,0.0506461,0.0251465,
3.7496,128,0.00909963,0.0224397,0.033864,0.0256348,
3.75115,130,0.0083906,0.0224397,0.0238286,0.0246582,
3.75251,129,0.0108417,0.00934098,0.0126399,0.0258789,
3.75385,130,0.0098312,0.00934098,0.0103762,0.0253906,
3.75521,129,0.00886078,0.00934098,0.00983613,0.0251465,
3.7566,128,0.00886078,0.00958484,0.00962359,0.026123,
3.75799,129,0.0077041,0.00862444,0.00933255,0.0251465,
3.75936,129,0.00815926,0.00815926,0.00853221,0.0249023,
3.76077,128,0.0077041,0.00793043,0.00818437,0.0253906,
3.76217,128,0.0077041,0.00793043,0.00803974,0.0246582,
3.76353,128,0.00704014,0.00815926,0.0079811,0.0253906,
3.76488,129,0.0083906,0.00815926,0.00812955,0.0253906,
3.76677,124,0.00862444,0.0083906,0.00815633,0.0256348,
3.76826,129,0.00862444,0.00862444,0.00832298,0.0249023,
3.76965,128,0.0103314,0.00886078,0.00857169,0.026123,
3.77099,127,0.00815926,0.00958484,0.0091528,0.0253906,
3.77238,128,0.0103314,0.00909963,0.00915812,0.0258789,
3.77376,127,0.00862444,0.00958484,0.00912002,0.0249023,
3.77516,131,0.0098312,0.0098312,0.00945157,0.0256348,
3.77689,128,0.0077041,0.00958484,0.00974325,0.0256348,
3.77846,127,0.00862444,0.00862444,0.009172,0.0239258,
3.77998,129,0.00661002,0.0083906,0.00875184,0.0263672,
3.78169,128,0.0083906,0.00862444,0.00853055,0.0239258,
3.78317,128,0.00862444,0.00862444,0.00860878,0.026123,
3.78454,129,0.00704014,0.0083906,0.00849846,0.0256348,
3.78598,127,0.0077041,0.00793043,0.0083117,0.0251465,
3.78733,128,0.00704014,0.00793043,0.00809455,0.0266113,
3.78867,128,0.00748027,0.00793043,0.00798193,0.0256348,
3.79002,125,0.00725895,0.00793043,0.00793669,0.0256348,
3.79137,131,0.00661002,0.0077041,0.00785456,0.0253906,
3.79278,128,0.00682383,0.00748027,0.00767434,0.0263672,
3.79421,127,0.00725895,0.00748027,0.00754794,0.0263672,
3.7957,128,0.00748027,0.00748027,0.00765543,0.0263672,
3.79715,128,0.00682383,0.00748027,0.00752603,0.0258789,
3.79852,127,0.00387965,0.00725895,0.00737018,0.0258789,
3.79988,127,0.0077041,0.00725895,0.00730683,0.0258789,
3.80132,127,0.00793043,0.00748027,0.00735176,0.026123,
3.80268,125,0.00577983,0.00748027,0.00745646,0.0266113,
3.80403,127,0.0077041,0.00725895,0.00731541,0.0263672,
3.80542,129,0.00704014,0.00704014,0.00719122,0.0258789,
3.80682,128,0.00618992,0.00682383,0.00700382,0.0266113,
3.80818,127,0.0083906,0.00704014,0.00703007,0.026123,
3.80978,129,0.0077041,0.00661002,0.00679739,0.0268555,
3.81153,129,0.00704014,0.00639872,0.00654264,0.0263672,
3.8131,124,0.00557854,0.00639872,0.00642835,0.026123,
3.81451,127,0.00748027,0.00682383,0.00653963,0.0268555,
3.81585,128,0.0127065,0.00704014,0.0068841,0.0266113,
3.8172,127,0.0155833,0.00704014,0.00701672,0.0273438,
3.8186,129,0.0164951,0.00748027,0.00712744,0.0263672,
3.81998,128,0.0171156,0.0144025,0.00873187,0.0268555,
3.82145,127,0.0171156,0.0155833,0.0134687,0.0263672,
3.82281,127,0.0158847,0.0155833,0.0151548,0.0256348,
3.82417,128,0.0161887,0.0149879,0.0152764,0.0270996,
3.82553,128,0.0171156,0.0155833,0.0151293,0.0256348,
3.82698,128,0.020368,0.0158847,0.0154074,0.0258789,
3.82859,128,0.0257162,0.0164951,0.01589,0.0266113,
3.83002,127,0.0238708,0.0164951,0.0163567,0.0268555,
3.83142,128,0.0246015,0.0164951,0.0164599,0.0266113,
3.83284,128,0.0227937,0.0171156,0.016562,0.0268555,
3.83418,127,0.0260928,0.0220881,0.0190751,0.0270996,
3.83553,127,0.0246015,0.0227937,0.021326,0.0270996,
3.83687,129,0.0227937,0.0227937,0.0225329,0.0268555,
3.83831,130,0.0220881,0.0220881,0.022491,0.0263672,
3.83966,127,0.0152843,0.0213926,0.0221491,0.0285645,
3.841,128,0.0164951,0.0213926,0.0216062,0.027832,
3.84253,129,0.0138271,0.0161887,0.0191609,0.0270996,
3.84431,129,0.0161887,0.0158847,0.0169628,0.0273438,
3.84591,127,0.0164951,0.0158847,0.0163024,0.0270996,
3.84733,128,0.0171156,0.0161887,0.0161223,0.0275879,
3.84878,124,0.0171156,0.0164951,0.0162261,0.0280762,
3.85015,127,0.0146939,0.0168041,0.0166348,0.0270996,
3.85154,128,0.0161887,0.0161887,0.0165257,0.0266113,
3.85289,127,0.0168041,0.0161887,0.0162838,0.0283203,
3.85431,123,0.0152843,0.0161887,0.0161836,0.0268555,
3.85571,127,0.0164951,0.0164951,0.0162926,0.026123,
3.85716,128,0.0168041,0.0161887,0.0162342,0.0292969,
3.85863,127,0.0155833,0.0161887,0.0161991,0.0275879,
3.86029,127,0.0155833,0.0164951,0.0163346,0.0292969,
3.86167,123,0.0161887,0.0164951,0.0164584,0.0268555,
3.86302,127,0.0149879,0.0161887,0.0163568,0.0290527,
3.86436,129,0.0174295,0.0161887,0.0162414,0.0290527,
3.86572,128,0.0168041,0.0161887,0.0162052,0.0302734,
3.86715,128,0.0174295,0.0164951,0.0162781,0.027832,
3.86849,129,0.0171156,0.0161887,0.0164007,0.0297852,
3.86988,130,0.0155833,0.0161887,0.016224,0.0310059,
3.87127,128,0.0164951,0.0164951,0.016201,0.0288086,
3.87266,122,0.0164951,0.0164951,0.0164278,0.0292969,
3.87401,128,0.0144025,0.0161887,0.0164827,0.0297852,
3.87558,127,0.017746,0.0158847,0.0162559,0.0300293,
3.87719,127,0.0174295,0.0161887,0.0160589,0.0300293,
3.87872,127,0.0171156,0.0164951,0.0162956,0.0288086,
3.88015,124,0.0138271,0.0164951,0.0164495,0.0283203,
3.88168,128,0.0171156,0.0164951,0.016489,0.0285645,
3.88303,129,0.0168041,0.0161887,0.0163019,0.0270996,
3.88443,127,0.0164951,0.0164951,0.016358,0.0273438,
3.88583,129,0.0168041,0.0164951,0.0164603,0.027832,
3.8872,129,0.0158847,0.0161887,0.0163617,0.0310059,
3.88861,130,0.0161887,0.0158847,0.0161384,0.0283203,
3.88999,127,0.0158847,0.0158847,0.015983,0.0285645,
3.89144,127,0.0155833,0.0158847,0.015919,0.0292969,
3.89284,125,0.0152843,0.0161887,0.0161011,0.0300293,
3.89427,128,0.0155833,0.0158847,0.0161465,0.0292969,
3.89568,129,0.0149879,0.0158847,0.0159668,0.029541,
3.89709,128,0.0155833,0.0158847,0.0159201,0.0302734,
3.8985,130,0.0146939,0.0161887,0.0160659,0.0310059,
3.89985,127,0.0149879,0.0158847,0.0160657,0.0297852,
3.90121,128,0.0161887,0.0155833,0.0158073,0.0307617,
3.90264,124,0.0155833,0.0158847,0.0157002,0.0302734,
3.90409,124,0.0152843,0.0161887,0.0158425,0.0300293,
3.90549,124,0.018065,0.0158847,0.0159069,0.0307617,
3.90698,128,0.0146939,0.0155833,0.0158623,0.0305176,
3.90858,131,0.0164951,0.0158847,0.0158259,0.0302734,
3.91021,128,0.0155833,0.0161887,0.0159573,0.0297852,
3.91187,128,0.0144025,0.0158847,0.015909,0.0297852,
3.91333,127,0.0146939,0.0155833,0.0157369,0.0290527,
3.91477,128,0.018065,0.0158847,0.015667,0.0310059,
3.91618,124,0.0158847,0.0158847,0.0158164,0.0297852,
3.91753,128,0.0164951,0.0158847,0.0159377,0.029541,
3.91898,128,0.0164951,0.0158847,0.0158982,0.0300293,
3.92035,125,0.0146939,0.0155833,0.0157493,0.0307617,
3.92188,128,0.0155833,0.0155833,0.0156476,0.0305176,
3.92332,127,0.0146939,0.0158847,0.0157826,0.0292969,
3.92468,128,0.0161887,0.0155833,0.0158637,0.0297852,
3.9261,128,0.0149879,0.0152843,0.0156326,0.0297852,
3.92753,128,0.017746,0.0155833,0.0154395,0.0285645,
3.92898,123,0.0158847,0.0158847,0.0157273,0.0292969,
3.93036,129,0.0158847,0.0155833,0.0158309,0.0300293,
3.93173,129,0.0144025,0.0152843,0.0155314,0.0300293,
3.93316,128,0.0155833,0.0152843,0.0153907,0.029541,
3.93451,130,0.0164951,0.0155833,0.0154242,0.0300293,
3.93586,128,0.0161887,0.0158847,0.0155383,0.0302734,
3.93729,128,0.0158847,0.0155833,0.0156171,0.029541,
3.93867,127,0.0152843,0.0152843,0.0154754,0.0305176,
3.94002,129,0.0155833,0.0152843,0.0153443,0.0302734,
3.94138,124,0.0158847,0.0152843,0.0153075,0.0300293,
3.94278,127,0.0168041,0.0155833,0.0155036,0.0292969,
3.94442,128,0.0161887,0.0152843,0.0155713,0.0300293,
3.94587,129,0.0155833,0.0152843,0.0154084,0.0310059,
3.94733,129,0.0141136,0.0152843,0.0153276,0.0300293,
3.94874,127,0.017746,0.0155833,0.01549,0.0300293,
3.95019,128,0.0135432,0.0155833,0.0155677,0.0305176,
3.95154,130,0.0138271,0.0149879,0.0153953,0.0297852,
3.95291,128,0.0158847,0.0152843,0.0152196,0.0297852,
3.95433,128,0.0152843,0.0155833,0.015316,0.0292969,
3.95569,127,0.0152843,0.0155833,0.0155282,0.0300293,
3.95703,129,0.0144025,0.0152843,0.0153829,0.0300293,
3.95839,128,0.0155833,0.0149879,0.0153121,0.0300293,
3.95986,127,0.0146939,0.0149879,0.0151416,0.0310059,
3.96131,127,0.0155833,0.0152843,0.0152244,0.0302734,
3.96268,128,0.0144025,0.0149879,0.0152743,0.0297852,
3.96402,123,0.0152843,0.0149879,0.0150778,0.0310059,
3.96551,129,0.0144025,0.0146939,0.0148815,0.0288086,
3.96689,130,0.0155833,0.0146939,0.0147666,0.0310059,
3.96836,128,0.0155833,0.0149879,0.0148678,0.0302734,
3.96979,128,0.0141136,0.0149879,0.0149678,0.0302734,
3.97115,129,0.0138271,0.0144025,0.0148445,0.0297852,
3.9725,130,0.0138271,0.0144025,0.0145737,0.029541,
3.97386,126,0.0146939,0.0146939,0.0145756,0.0300293,
3.97538,128,0.0141136,0.0146939,0.0148934,0.0302734,
3.97739,126,0.0138271,0.0144025,0.0146133,0.0297852,
3.97912,128,0.0138271,0.0144025,0.014462,0.0305176,
3.98056,128,0.0149879,0.0144025,0.0144161,0.0300293,
3.98204,129,0.0132618,0.0144025,0.0144048,0.0290527,
3.98382,125,0.0132618,0.0138271,0.0141164,0.0292969,
3.98519,120,0.0161887,0.0138271,0.013928,0.0288086,
3.9866,128,0.0141136,0.0144025,0.0140927,0.0292969,
3.988,127,0.0135432,0.0144025,0.0143316,0.0290527,
3.98934,128,0.0149879,0.0144025,0.0143962,0.0288086,
3.99069,123,0.0129829,0.0144025,0.0142646,0.0290527,
3.9921,128,0.0161887,0.0144025,0.0143636,0.027832,
3.99351,128,0.0149879,0.0144025,0.0144738,0.0288086,
3.99489,128,0.0141136,0.0141136,0.0143899,0.029541,
3.99638,128,0.0152843,0.0141136,0.0142003,0.0292969,
3.99777,127,0.0152843,0.0144025,0.0142979,0.0302734,
3.9992,130,0.0146939,0.0146939,0.014425,0.029541,
4.00066,122,0.0144025,0.0144025,0.0145439,0.0290527,
4.00205,128,0.0135432,0.0141136,0.0142907,0.0292969,
4.00339,128,0.0164951,0.0144025,0.0142447,0.0300293,
4.0048,129,0.0149879,0.0146939,0.0143967,0.029541,
4.00619,128,0.0141136,0.0146939,0.0146327,0.0290527,
4.00755,128,0.0146939,0.0146939,0.0146847,0.0297852,
4.00923,130,0.0152843,0.0144025,0.0145125,0.027832,
4.01088,127,0.0144025,0.0146939,0.0146268,0.0292969,
4.01236,128,0.0149879,0.0146939,0.0146815,0.0292969,
4.01381,128,0.0144025,0.0144025,0.0146613,0.0297852,
4.01518,125,0.0118922,0.0141136,0.0144356,0.0285645,
4.01661,121,0.0152843,0.0144025,0.0142932,0.0292969,
4.01801,128,0.0127065,0.0144025,0.0143822,0.0285645,
4.01937,128,0.0135432,0.0141136,0.014319,0.0280762,
4.02071,128,0.0132618,0.0138271,0.0141308,0.0280762,
4.0221,128,0.0135432,0.0138271,0.0139129,0.0270996,
4.0235,127,0.0146939,0.0141136,0.0139856,0.0270996,
4.02485,128,0.0146939,0.0141136,0.0140774,0.0266113,
4.02627,129,0.0135432,0.0135432,0.0139096,0.0263672,
4.02768,128,0.0138271,0.0135432,0.0136709,0.0256348,
4.02902,127,0.0149879,0.0135432,0.0135982,0.0263672,
4.03036,127,0.0146939,0.0138271,0.0137327,0.026123,
4.03185,124,0.0118922,0.0141136,0.0139347,0.0273438,
4.0332,127,0.0132618,0.0135432,0.013715,0.0263672,
4.03455,128,0.0141136,0.0135432,0.0135917,0.0266113,
4.03599,130,0.0135432,0.0135432,0.0135601,0.0266113,
4.03737,128,0.0141136,0.0138271,0.0136815,0.0273438,
4.03872,123,0.0152843,0.0135432,0.0137718,0.0266113,
4.04016,128,0.0141136,0.0135432,0.0136078,0.0273438,
4.04152,129,0.0135432,0.0135432,0.0135096,0.027832,
4.04345,128,0.0144025,0.0138271,0.0137407,0.027832,
4.04502,129,0.0138271,0.0138271,0.0138142,0.027832,
4.04652,127,0.0124325,0.0135432,0.0136389,0.0280762,
4.04799,122,0.0141136,0.0135432,0.0135844,0.0283203,
4.04934,128,0.0141136,0.0138271,0.013581,0.0285645,
4.0507,127,0.0135432,0.0135432,0.0136732,0.0283203,
4.05226,126,0.0129829,0.0129829,0.0133887,0.0280762,
4.05474,128,0.0132618,0.0132618,0.0130438,0.0285645,
4.05618,128,0.0135432,0.0132618,0.0132119,0.0280762,
4.05756,129,0.0135432,0.0129829,0.0132236,0.0283203,
4.05898,129,0.0135432,0.0129829,0.0130509,0.027832,
4.06035,127,0.0118922,0.0129829,0.0130066,0.0273438,
4.0618,128,0.0138271,0.0129829,0.0129911,0.0288086,
4.06328,129,0.0138271,0.0129829,0.0131564,0.0285645,
4.06469,124,0.0121611,0.0129829,0.0130226,0.0292969,
4.06617,128,0.0118922,0.0127065,0.0128511,0.029541,
4.06757,129,0.0135432,0.0129829,0.0129067,0.0288086,
4.06904,130,0.0118922,0.0132618,0.0130994,0.0288086,
4.07045,127,0.0127065,0.0129829,0.0130433,0.0285645,
4.07186,128,0.0129829,0.0129829,0.0129068,0.0285645,
4.07327,127,0.0132618,0.0129829,0.0129415,0.0288086,
4.07469,129,0.0118922,0.0129829,0.0130057,0.0288086,
4.07658,128,0.0129829,0.0127065,0.0128586,0.0288086,
4.07832,128,0.0132618,0.0127065,0.0127378,0.0300293,
4.07985,130,0.0144025,0.0129829,0.0127699,0.0266113,
4.0813,128,0.0118922,0.0129829,0.0129227,0.0285645,
4.08273,128,0.0144025,0.0127065,0.0127998,0.0297852,
4.08416,127,0.0141136,0.0124325,0.0126074,0.0273438,
4.0855,130,0.0118922,0.0124325,0.0125162,0.0283203,
4.08687,129,0.0118922,0.0127065,0.0126148,0.0290527,
4.08821,128,0.0129829,0.0129829,0.0126745,0.0288086,
4.08956,128,0.0116259,0.0127065,0.0127758,0.0288086,
4.09099,128,0.0118922,0.0124325,0.0126786,0.0283203,
4.09237,128,0.0141136,0.0124325,0.0124719,0.0290527,
4.09387,129,0.0135432,0.0127065,0.0124769,0.0292969,
4.09533,130,0.0124325,0.0127065,0.0126592,0.0290527,
4.09667,123,0.0121611,0.0124325,0.0126002,0.0290527,
4.09799,128,0.0138271,0.0124325,0.0124799,0.0280762,
4.09935,127,0.0129829,0.0124325,0.0124112,0.029541,
4.10069,130,0.0135432,0.0127065,0.0124243,0.0290527,
4.10202,128,0.0132618,0.0127065,0.0126419,0.0290527,
4.10336,128,0.0124325,0.0127065,0.0126957,0.0288086,
4.1047,127,0.0124325,0.0124325,0.0125594,0.0297852,
4.10605,128,0.0118922,0.0124325,0.0124932,0.029541,
4.10744,128,0.0124325,0.0127065,0.0126158,0.0270996,
4.10911,127,0.0129829,0.0124325,0.0126954,0.0268555,
4.11105,129,0.0116259,0.0124325,0.0124927,0.0288086,
4.11269,121,0.0127065,0.0124325,0.0123528,0.0290527,
4.11411,128,0.0121611,0.0124325,0.01241,0.0283203,
4.11552,128,0.0118922,0.0124325,0.0126396,0.029541,
4.11685,124,0.0118922,0.0121611,0.0123977,0.029541,
4.11819,127,0.0127065,0.0121611,0.0122528,0.0285645,
4.11952,127,0.0124325,0.0124325,0.0121899,0.029541,
4.12086,128,0.0132618,0.0124325,0.0123701,0.0288086,
4.1222,130,0.0124325,0.0121611,0.0122139,0.0290527,
4.12362,128,0.0129829,0.0121611,0.0121795,0.029541,
4.12501,128,0.0118922,0.0121611,0.0121691,0.0297852,
4.12639,129,0.0121611,0.0121611,0.0121646,0.0288086,
4.1278,124,0.0121611,0.0121611,0.0122082,0.0292969,
4.12942,128,0.0129829,0.0121611,0.012169,0.029541,
4.13118,128,0.0116259,0.0118922,0.0120236,0.0297852,
4.13256,128,0.0127065,0.0121611,0.0119942,0.0270996,
4.13399,127,0.0132618,0.0121611,0.0121187,0.0300293,
4.13534,129,0.0121611,0.0121611,0.0121882,0.029541,
4.13668,129,0.0121611,0.0118922,0.0120271,0.0283203,
4.13801,129,0.0105853,0.0118922,0.0119567,0.0305176,
4.13953,128,0.0127065,0.0121611,0.0119615,0.029541,
4.1409,127,0.0118922,0.0121611,0.0121201,0.0302734,
4.14255,127,0.0121611,0.0118922,0.0121249,0.0292969,
4.14419,126,0.011362,0.0118922,0.0119824,0.0302734,
4.14562,127,0.011362,0.0118922,0.0119237,0.0297852,
4.14712,129,0.0118922,0.0118922,0.0119002,0.0297852,
4.1485,129,0.0116259,0.0118922,0.0120906,0.0290527,
4.14987,128,0.0098312,0.0118922,0.0119376,0.0300293,
4.15127,128,0.0118922,0.0118922,0.011914,0.0297852,
4.15268,130,0.0118922,0.0118922,0.0118991,0.0305176,
4.15403,130,0.0116259,0.0121611,0.0120691,0.0292969,
4.15546,127,0.0118922,0.0118922,0.012034,0.0292969,
4.15684,128,0.0118922,0.0118922,0.0119417,0.0292969,
4.15828,127,0.0124325,0.0118922,0.0119114,0.0300293,
4.1597,127,0.0121611,0.0121611,0.0120508,0.0300293,
4.16103,128,0.0135432,0.0124325,0.0122442,0.0297852,
4.16238,128,0.0118922,0.0121611,0.0121871,0.0292969,
4.16372,130,0.0129829,0.0121611,0.0121702,0.0305176,
4.16516,128,0.0129829,0.0121611,0.012165,0.029541,
4.16651,127,0.0135432,0.0127065,0.0123828,0.0300293,
4.16785,127,0.0144025,0.0124325,0.0124293,0.0302734,
4.16919,129,0.0138271,0.0121611,0.0124317,0.0300293,
4.17069,128,0.0132618,0.0127065,0.012435,0.029541,
4.17216,128,0.0132618,0.0129829,0.0126013,0.0300293,
4.17351,130,0.0144025,0.0127065,0.012799,0.0305176,
4.17504,127,0.0135432,0.0127065,0.0127236,0.0300293,
4.17653,128,0.0129829,0.0129829,0.0127104,0.029541,
4.17801,129,0.0129829,0.0129829,0.0128972,0.0288086,
4.17949,129,0.0121611,0.0127065,0.0127977,0.029541,
4.18119,121,0.0121611,0.0121611,0.0125087,0.0288086,
4.18256,128,0.0118922,0.0121611,0.0122447,0.0297852,
4.18399,128,0.0100801,0.0121611,0.0121751,0.0297852,
4.18533,130,0.0100801,0.0118922,0.0120539,0.029541,
4.18679,127,0.0118922,0.0116259,0.0119113,0.0297852,
4.18817,128,0.0118922,0.0116259,0.0117065,0.0290527,
4.18952,129,0.020368,0.0118922,0.0117935,0.0300293,
4.19089,127,0.0213926,0.0121611,0.011854,0.0302734,
4.19238,127,0.0224397,0.0155833,0.0128076,0.0307617,
4.19381,128,0.0235093,0.0155833,0.0150118,0.0307617,
4.19518,130,0.0227937,0.0183865,0.0158838,0.0288086,
4.19652,130,0.0217391,0.0217391,0.0186274,0.0292969,
4.19787,127,0.0220881,0.0224397,0.0210513,0.0310059,
4.19928,127,0.0220881,0.0224397,0.0220966,0.0300293,
4.20067,127,0.0246015,0.0224397,0.0223824,0.0310059,
4.20217,128,0.0257162,0.0227937,0.0224908,0.0302734,
4.20351,127,0.0249705,0.0235093,0.0228307,0.0305176,
4.20486,128,0.0257162,0.0249705,0.02368,0.0305176,
4.20622,127,0.0272375,0.0253421,0.0248701,0.0300293,
4.20761,128,0.0249705,0.0249705,0.0250105,0.03125,
4.20902,128,0.0272375,0.0257162,0.0250537,0.0305176,
4.21064,131,0.0264718,0.0260928,0.0256847,0.0305176,
4.21226,122,0.0224397,0.0257162,0.025989,0.0305176,
4.21387,127,0.0171156,0.0231502,0.0247943,0.0297852,
4.21535,128,0.0200315,0.0217391,0.0234507,0.0305176,
4.21672,128,0.0196975,0.0217391,0.0224022,0.0305176,
4.21827,128,0.0187105,0.0217391,0.0219703,0.0288086,
4.21966,129,0.0210485,0.0217391,0.0217703,0.0305176,
4.22102,128,0.0235093,0.0213926,0.0215489,0.0305176,
4.22237,127,0.0235093,0.0213926,0.0212676,0.0310059,
4.22372,128,0.0249705,0.0217391,0.021452,0.0310059,
4.22517,129,0.0227937,0.0217391,0.021639,0.0302734,
4.22661,121,0.0249705,0.0224397,0.0221179,0.0305176,
4.22801,123,0.0224397,0.0224397,0.0224166,0.03125,
4.22937,127,0.0235093,0.0231502,0.0226922,0.0310059,
4.23071,127,0.0268534,0.0235093,0.0231404,0.0310059,
4.23215,129,0.0246015,0.0231502,0.0233796,0.0307617,
4.23356,128,0.020707,0.0220881,0.0229854,0.0302734,
4.235,128,0.0217391,0.0217391,0.0221142,0.0297852,
4.23633,128,0.0328777,0.0220881,0.0219733,0.0310059,
4.23769,127,0.0354452,0.0231502,0.0224218,0.0300293,
4.23903,127,0.0345794,0.0249705,0.0232724,0.0310059,
4.24037,128,0.0328777,0.0268534,0.0259184,0.0307617,
4.24205,128,0.0276241,0.0268534,0.02656,0.0300293,
4.24374,130,0.0312162,0.0280132,0.0267105,0.0302734,
4.24516,128,0.0291955,0.0291955,0.0279489,0.0292969,
4.24656,127,0.0276241,0.0291955,0.0289389,0.0305176,
4.24817,130,0.0242349,0.0264718,0.0278674,0.0307617,
4.24958,127,0.0249705,0.0253421,0.0267633,0.0310059,
4.25104,127,0.0213926,0.0249705,0.0258697,0.0307617,
4.25245,127,0.0196975,0.0249705,0.0251205,0.0292969,
4.2539,127,0.0196975,0.020368,0.023647,0.0292969,
4.25534,127,0.019366,0.0200315,0.021397,0.0292969,
4.25667,127,0.0217391,0.020368,0.0203775,0.0290527,
4.25803,130,0.0238708,0.020707,0.0204644,0.0273438,
4.25945,124,0.0332994,0.0217391,0.0208384,0.029541,
4.26087,128,0.0341502,0.0220881,0.0215196,0.0305176,
4.26221,129,0.0341502,0.0220881,0.022019,0.0305176,
4.26362,130,0.0385545,0.0231502,0.0221319,0.0307617,
4.265,127,0.0399247,0.0332994,0.0262728,0.0297852,
4.26636,128,0.0466166,0.0341502,0.030663,0.0310059,
4.2677,129,0.0491256,0.0358819,0.0332937,0.0305176,
4.26918,127,0.050661,0.0358819,0.0354503,0.0297852,
4.27056,128,0.0714508,0.0417866,0.0365619,0.0307617,
4.27199,125,0.0847755,0.0491256,0.0426801,0.03125,
4.27334,129,0.0867691,0.0511778,0.0476042,0.0305176,
4.27491,128,0.0581242,0.0543313,0.0542172,0.0300293,
4.27677,128,0.0847755,0.0543313,0.052474,0.0310059,
4.27836,127,0.10353,0.0649119,0.0564972,0.0297852,
4.28,129,0.0956688,0.0795692,0.0634233,0.0310059,
4.28145,130,0.105726,0.0847755,0.0792386,0.0302734,
4.28285,127,0.101356,0.0847755,0.0838521,0.0300293,
4.2842,129,0.105726,0.0963709,0.0884281,0.0302734,
4.28555,127,0.107945,0.100636,0.0940334,0.0310059,
4.28691,128,0.117047,0.10353,0.0988941,0.0310059,
4.28833,127,0.110939,0.105726,0.104031,0.0280762,
4.28968,129,0.0956688,0.10353,0.103924,0.029541,
4.29104,124,0.0992045,0.102078,0.103306,0.0290527,
4.29245,128,0.128121,0.104992,0.103333,0.029541,
4.29392,128,0.153505,0.106464,0.104762,0.0310059,
4.29534,130,0.183064,0.109437,0.107445,0.0310059,
4.29681,130,0.19184,0.110187,0.109519,0.0310059,
4.29822,126,0.190855,0.121733,0.110995,0.0305176,
4.29956,129,0.202841,0.183064,0.130605,0.0302734,
4.30089,127,0.189872,0.189872,0.164955,0.0305176,
4.30233,129,0.19481,0.190855,0.18431,0.0307617,
4.30368,128,0.188892,0.188892,0.188902,0.0314941,
4.30505,129,0.188892,0.188892,0.188896,0.0307617,
4.30644,124,0.184997,0.188892,0.188842,0.0302734,
4.30801,128,0.183064,0.188892,0.188883,0.0305176,
4.30965,127,0.185967,0.184029,0.185977,0.0310059,
4.31132,126,0.183064,0.184029,0.184579,0.0310059,
4.31274,127,0.184029,0.184997,0.184662,0.029541,
4.31421,126,0.185967,0.185967,0.18488,0.0285645,
4.31561,128,0.188892,0.185967,0.18582,0.0307617,
4.317,129,0.184029,0.184029,0.185419,0.0310059,
4.31833,128,0.143936,0.183064,0.184511,0.0285645,
4.31972,128,0.143081,0.183064,0.183222,0.0292969,
4.32116,127,0.140531,0.146515,0.164129,0.0280762,
4.3225,122,0.139686,0.144793,0.152486,0.0307617,
4.32384,127,0.143081,0.143081,0.147657,0.029541,
4.32534,128,0.143081,0.143081,0.144373,0.0310059,
4.32672,128,0.13467,0.141379,0.142977,0.0305176,
4.32811,128,0.138844,0.140531,0.141645,0.0297852,
4.3295,127,0.138004,0.139686,0.140567,0.03125,
4.33085,128,0.139686,0.139686,0.139993,0.0310059,
4.33218,129,0.139686,0.139686,0.13975,0.0302734,
4.33352,127,0.140531,0.139686,0.139704,0.0305176,
4.33487,128,0.130558,0.138844,0.139532,0.0305176,
4.33633,127,0.1355,0.138004,0.138796,0.0300293,
4.33769,121,0.138004,0.138004,0.137739,0.029541,
4.33919,127,0.137167,0.138004,0.13796,0.0305176,
4.34079,128,0.137167,0.136332,0.13685,0.0300293,
4.34243,130,0.14999,0.137167,0.136502,0.0307617,
